"Gene_ID","GSM7994873","GSM7994882","GSM7509810","GSM7509811","GSM7509812","GSM7427996","GSM7427997","GSM7427998","GSM7427999","GSM7428004","GSM7428005","GSM7428006","GSM7428007","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508","GSM7300216","GSM7300217","GSM7300218","GSM7300219","GSM7102172","GSM7102173","GSM7102174","GSM7083658","GSM7083659","GSM7083660","GSM7012039","GSM7012040","GSM6964918","GSM6964919","GSM6964920","GSM6845651","GSM6845652","GSM6845653","GSM6845654","GSM6753921","GSM6753922","GSM6753923","GSM6614483","GSM6614484","GSM6614485","GSM6506766","GSM6506768","GSM6506769","GSM6435238","GSM6435239","GSM6435240","GSM6435241","GSM4960153","GSM4960154","GSM4960155","GSM4913330","GSM4913331","GSM4913332","GSM4913333","GSM4913334","GSM4913335","GSM4913336","GSM4913337","GSM4913338","GSM4913339","GSM4913340","GSM4913341","GSM4913342","GSM4913343","GSM4913344","GSM4751074","GSM4751075","GSM4751076","GSM4751077","GSM4751078","GSM4751079","GSM4751080","GSM4751081","GSM4751082","GSM4751083","GSM4751084","GSM4751085","GSM4751086","GSM4751087","GSM4751088","GSM4751089","GSM4751090","GSM4751091","GSM4751092","GSM4751093"
11754,0.530833621359702,0.664617181248498,0.617938999059576,0.732690184695014,0.525246444945715,0.472654338369814,0.307110753135195,0.37333734705847,0.220301173038621,0.326164615227197,0.307524952112852,0.40574603872987,0.300143417579046,0.427694956101153,0.641699731758243,0.770065423550717,0.899582666854589,0.445933756281506,0.25595949622479,0.664145481301551,0.206998920966745,0.240446084252085,0.230607524323092,2.1233741992393,1.63244278999598,1.50513293802167,2.38136480291153,1.28696026847424,1.93050307438986,1.10030485090279,0.0803231124771182,0.568669853130068,0.272179358793974,0.144897941557481,0.210373065421133,1.34785752903322,1.19572109912113,2.3872416338099,1.27911746092475,0.944514611203782,1.38529547402123,0.943927996377419,0.168761961960143,0.193492082703117,0.175253190448651,0.135412772608864,0.253962764872794,0.560956274553173,0.312881235002894,0.281725684843684,0.398007015329531,1.09849965876299,1.49366539210385,0.467688803038455,0.83886004430624,0.183492482712784,0.202889143569366,0.0916099994347077,0,0,0.494397185743111,0,0.0212953188907563,0,0,0,0,0.431544121967242,0,0,0,0,0,1.00014509619975,1.10406498397313,1.20448039713911,1.04735944713437,0.941606539540045,1.07431639469736,0.71616595702988,0.764098174358763,0.765196852181469,1.05645444045105,0.561367258360464,0.928546411045725,1.27412712542173,1.70246963759206,0.5120049341037,0.392547498428601,1.39365340487456,0.161946197303704,0.73527449032878,0.830056533295443
76507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237940,1.99721562379584,1.54796862741,4.31774957599881,3.13505182151644,4.01826185641202,3.35145130311376,3.58679525811629,2.88733508978294,4.49595994712387,4.09055392153783,5.98936310772296,3.63472477303433,4.91857064788214,0.701431032293278,1.18599147221251,2.06950328875577,1.04141601195021,0.727041128144023,0.64201698906415,1.32288881057566,1.12495579522244,0.753881343145287,0.723034066937999,10.3727746247451,12.1797558943196,13.8446584798141,10.6939762485365,8.29639324764445,8.4007884893703,6.23590414167497,0.503681281466614,0.267446396985904,1.5360769721,6.63285278712602,7.91510477442429,4.89191270733555,3.20253366896676,3.71826804112827,5.97925227063058,4.59013718684897,4.5802903170722,2.23609657954138,1.57045062435849,1.29347936046852,1.59757336136611,1.32087110316284,2.44850194577586,1.82086623799205,2.94611328744386,2.07946147321101,2.54841155971178,2.15834968221032,2.73395040801138,3.22600428712237,2.25438458526405,2.16317377210895,2.1628331267448,2.35527715496151,0.0730281174365687,0,0.930063341878775,2.12015981511825,0.427316250174121,0.627295275877881,0.667611497213895,0.633845173630924,0.857706126315944,0.108243164219397,0.237397696470834,0.221450867854453,1.10999907807879,1.32044142302356,0,0.81298507462815,1.54754965907741,1.57822257664922,1.64191641801444,1.62374356281568,1.50280327016627,2.66644468091466,1.85667611857137,1.45403385113177,1.83684795684503,1.66151535809092,1.89868240391595,2.4565208908186,2.76311151592627,2.12703830640938,2.2700900205353,1.90672745136372,3.36570448950816,2.54382227565,1.98737379910552
13081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115,0.595943371616501,0,0.445971032472749,0.580629731117838,0.619154441273555,0.551036841970153,0.549492529665413,0.45405672782877,0.472160868478364,0.520347627455386,0.731106273779966,0.455513088491561,0.336957707732216,0.110804807283521,0.227497212123713,0,0.0291323531568735,0.0750945085831142,0,0,0.116194255523907,0.101226809382008,0,0.284453056857452,0.444819854230314,0.323856274011031,0.255095294720237,1.19500907724685,1.11273624910289,0.515996134249468,0,0,0.34375916109496,1.70804019518237,1.88941210744322,0.790980396585945,0.4777973619023,0.259359710451554,3.72056737964986,2.58463890242836,2.75696284518988,1.4129414819493,0.127549814270177,0.194987693187702,0.203778256006836,0.278706846249165,0.427669104612307,0.305619182082335,0.193199837851373,0.049289153797525,0.574472954298633,0.431632902302014,0.13596258749519,0.196895056380453,0.403607562845662,0,0.341661969262817,0.154269727105072,0,0,0,0,0,0,0,0.261873998534861,0,0,0.510022147901857,0,0,0,0,0.155947021803672,0.0364554355173159,0.060547018205552,0.125981144515854,0.0566303525783013,0.0347909822695612,0.113063592369854,0.241261634033923,0.0780956891011097,0.0808659928119246,0.302506623424973,0.169962699060218,0.0640480313688221,0,0.161663973531876,0.146898557488973,0.106676787853515,0.077918492422568,0.128088631722498,0.127072863882899
231691,17.6017000267418,15.2441756401384,0.770300468192481,1.95563315984491,0.366661833127384,1.52283949018975,1.20592454186629,1.23069501494538,1.6077723244957,1.43802710701243,1.83105767577014,1.41620745646472,1.46665999806381,0,0,0.127991437605847,0.181147180212769,0.155647782221638,0.14889927545205,0,0,0.104905995651092,0.241472298646885,4.87011125769368,4.63945786050691,3.75879913565111,4.12206943275548,1.46933895996315,0.99490015407889,1.89593363592028,15.7000539196091,12.4054582392004,13.5376299678166,0,0,1.42561625033887,1.13180198635593,0.201589792438437,2.84111210430262,2.47253547929993,1.75825681579456,1.46429620636611,0.669512168936325,1.35101377163701,1.02685167962215,0.157547299676707,0.831024659545487,1.55484265144628,0.202333057426122,0.619430637276677,0.437549278421855,0.639030025010228,0.422712837623528,0.816205590375566,0.697128449981557,0.256183323969381,13.9861601543866,0.639507238036338,0.609731553104505,0,2.44464754205979,0.596019836708745,0.743287340408556,0.558662223069878,0.192209289808098,0.678480155582059,0.0702080490637283,0.677813645098052,2.24637743315918,2.5337508723009,0.0630454643859113,0.449988712709569,0.61684799067042,1.29292053684304,2.04014395289207,2.69814929953277,1.95840076547678,1.70197048755638,2.59599557963336,3.28084394294454,2.25027469271523,2.18522211579244,1.92751834683832,2.19451063415232,2.67733039710672,2.98691635503113,2.35942846653151,2.45725050225891,2.28356591408514,2.35848658901432,4.68352989166835,3.53984365063483,3.33618339987009
20887,8.47416580395237,7.7950071891369,17.5148859150965,16.2769219011588,17.680314021845,20.4472008772591,15.0232126521385,12.8280047557957,12.2770460260975,14.187697720492,16.6833430566752,10.8395336027035,15.606451442366,18.8173647636494,24.8629283241951,23.7836451259149,19.5528256642491,13.9122361637393,14.2430030796247,16.0371540507914,14.7286577553704,12.1733799830052,20.5106099448807,63.4758141279541,59.6854145284394,54.3699473551508,56.9314302840614,20.2102401475699,23.3663772956758,25.2328128721234,13.848502681109,8.55942589512397,8.00728694698848,4.95671524399809,5.56530050574765,9.89224948655016,11.5362047938763,12.2231860127103,28.3223633500389,33.2795664234178,36.8769716148712,27.8413207189158,12.9816669377557,21.1081906895896,17.6478431840192,13.1349839139944,6.86323535498445,20.9502791885078,7.20826393872318,7.66670301892023,7.30002106942114,14.5300937033908,8.28580291669097,10.3459220502078,12.1343057647734,14.3617066336949,43.7251303211247,12.9113558438276,16.0948873774759,23.9172951030692,24.5794962946167,33.5064967528843,14.6278201000747,27.212275553074,35.0134616913378,20.4808054584094,30.4962067186553,19.3092187970747,21.4981485910215,31.2488705425548,17.548150649841,24.2268382068216,2.57944359402564,14.0908044273999,10.130766642028,8.60963466741851,8.85473506725283,8.4668331835325,16.6225608453588,13.6581003369989,11.2395615980415,10.4069824966606,11.6960667957675,9.70925479823636,19.2793750609442,13.9474397551499,14.8679789522508,10.6402585883311,10.7427125522414,11.1529535849988,12.3460794439867,11.0324093173578,13.4230152894041
217593,0.8723069732121,0.374451597891074,1.21853434193261,1.18984846972256,0.932175747044139,0.573564748468271,1.09765334859153,0.695296465486669,1.14528689348418,0.88013392055503,0.820448721388411,1.10490556267645,0.631320243379689,1.23264081963795,0.998991249706511,1.51851746783983,1.33043760141115,2.02250848917266,1.43008247984073,1.69484173539806,2.04094007923794,2.01511022743944,0.909485202660448,1.22930851692736,0.693317719419126,1.42202025082286,1.1822087508836,0.711532570544813,0.868670982887014,0.769017346267808,1.58391801056802,0.700861802616572,0.134179869032541,1.57150972786169,1.38280534283272,0.442980803838496,0.759317921609568,0.721307526969571,2.2930309182835,1.62970463988424,0.993349070723308,1.4477266403203,0.946927388700936,0.603160379362723,0.958135725800948,0.474710974560642,0.250398786159004,1.26884002115617,0.303753703955683,0.557954360715749,0.722560804490946,1.08308389731112,0.796056261831105,0.384271255406426,0.787702788060594,1.51970655105371,1.60033523969723,0.993568326323916,2.90890362628809,0,2.55916015907166,0,0.587901207115873,0.591793454690696,1.66506246683367,2.33822642891742,1.94358064404744,1.1062689578089,2.72487290761748,0,1.74529766756821,4.74556550804091,5.84698759549514,1.60699340674291,0.853781271921324,0.957151900661491,1.8809189062286,1.75731443725761,1.05924000834405,1.50049578582641,1.27132069376948,1.32601794420942,0.804894919449651,1.10697865612918,1.47278609923996,1.49999606122264,1.5304682511133,1.67221535058835,0.989098887436731,1.24917782939109,1.45987227688191,1.5999029808509,2.67842605174707
106557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16833,0,0.289439109431184,0,0,0,0,0,0.0632284624468663,0,0,0.330876846251339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805248679507513,0,3.8482835147471,0,0,0,0,0,0,0,0,0,0,0,0.708975825579691,0,0,0,0.25077595035339,0.230019420682715,0.360583960603916,0,0,0,0.847825575124994,0,0,0,0,0,0.121773812560437,0.223749440113816,0,0.279271469044693,0,0,0,0,0.389510426400695,0,0,0,0,0,0,0,0,0,0,0,0,0.109607082593876,0,0,0.125962869193522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
